Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
New Delhi,PM2.5 - Principal,1/9/2017 11:00,2017,1,9,11,190.7,241,Very Unhealthy,225,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/9/2017 12:00,2017,1,9,12,207.8,258,Very Unhealthy,225,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/9/2017 13:00,2017,1,9,13,187.9,238,Very Unhealthy,168,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/9/2017 14:00,2017,1,9,14,155.4,206,Very Unhealthy,123,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/9/2017 15:00,2017,1,9,15,145.2,197,Unhealthy,135,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/9/2017 16:00,2017,1,9,16,121.1,185,Unhealthy,97,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/9/2017 17:00,2017,1,9,17,112.5,180,Unhealthy,104,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/9/2017 18:00,2017,1,9,18,111.7,180,Unhealthy,111,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/9/2017 19:00,2017,1,9,19,127.3,188,Unhealthy,143,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/9/2017 20:00,2017,1,9,20,149.2,199,Unhealthy,171,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/9/2017 21:00,2017,1,9,21,145.1,197,Unhealthy,141,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/9/2017 22:00,2017,1,9,22,148,199,Unhealthy,151,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/9/2017 23:00,2017,1,9,23,168.5,219,Very Unhealthy,189,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/10/2017 0:00,2017,1,10,0,161.5,212,Very Unhealthy,155,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/10/2017 1:00,2017,1,10,1,136.9,193,Unhealthy,111,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/10/2017 2:00,2017,1,10,2,117.9,183,Unhealthy,98,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/10/2017 3:00,2017,1,10,3,106.2,177,Unhealthy,95,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/10/2017 4:00,2017,1,10,4,112,180,Unhealthy,118,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/10/2017 5:00,2017,1,10,5,114.5,181,Unhealthy,117,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/10/2017 6:00,2017,1,10,6,112.2,180,Unhealthy,110,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/10/2017 7:00,2017,1,10,7,116.6,183,Unhealthy,121,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/10/2017 8:00,2017,1,10,8,129.2,189,Unhealthy,142,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/10/2017 9:00,2017,1,10,9,143,196,Unhealthy,157,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/10/2017 10:00,2017,1,10,10,142,196,Unhealthy,141,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/10/2017 11:00,2017,1,10,11,122.6,186,Unhealthy,97,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/10/2017 12:00,2017,1,10,12,85.7,167,Unhealthy,52,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/10/2017 13:00,2017,1,10,13,63.8,155,Unhealthy,42,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/10/2017 14:00,2017,1,10,14,50.4,138,Unhealthy for Sensitive Groups,37,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/10/2017 15:00,2017,1,10,15,45.7,126,Unhealthy for Sensitive Groups,41,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/10/2017 16:00,2017,1,10,16,41.3,115,Unhealthy for Sensitive Groups,37,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/10/2017 17:00,2017,1,10,17,36.6,104,Unhealthy for Sensitive Groups,32,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/10/2017 18:00,2017,1,10,18,36.8,104,Unhealthy for Sensitive Groups,37,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/10/2017 19:00,2017,1,10,19,58.4,152,Unhealthy,80,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/10/2017 20:00,2017,1,10,20,89.7,169,Unhealthy,121,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/10/2017 21:00,2017,1,10,21,89.6,169,Unhealthy,1985,UG/M3,1 Hr,Invalid
New Delhi,PM2.5 - Principal,1/10/2017 22:00,2017,1,10,22,168.5,219,Very Unhealthy,208,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/10/2017 23:00,2017,1,10,23,183.6,234,Very Unhealthy,195,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/11/2017 0:00,2017,1,11,0,187,237,Very Unhealthy,190,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/11/2017 1:00,2017,1,11,1,179.8,230,Very Unhealthy,173,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/11/2017 2:00,2017,1,11,2,183.4,234,Very Unhealthy,187,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/11/2017 3:00,2017,1,11,3,164.1,214,Very Unhealthy,145,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/11/2017 4:00,2017,1,11,4,138.9,194,Unhealthy,114,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/11/2017 5:00,2017,1,11,5,131.9,190,Unhealthy,125,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/11/2017 6:00,2017,1,11,6,176.5,227,Very Unhealthy,221,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/11/2017 7:00,2017,1,11,7,173.3,224,Very Unhealthy,171,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/11/2017 8:00,2017,1,11,8,193.5,244,Very Unhealthy,215,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/11/2017 9:00,2017,1,11,9,196.1,246,Very Unhealthy,199,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/11/2017 10:00,2017,1,11,10,187.8,238,Very Unhealthy,179,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/11/2017 11:00,2017,1,11,11,165.1,215,Very Unhealthy,141,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/11/2017 12:00,2017,1,11,12,145.2,197,Unhealthy,124,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/11/2017 13:00,2017,1,11,13,112.5,180,Unhealthy,81,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/11/2017 14:00,2017,1,11,14,57.7,152,Unhealthy,3,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/11/2017 15:00,2017,1,11,15,57.3,152,Unhealthy,57,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/11/2017 16:00,2017,1,11,16,52.1,142,Unhealthy for Sensitive Groups,47,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/11/2017 17:00,2017,1,11,17,50.5,138,Unhealthy for Sensitive Groups,49,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/11/2017 18:00,2017,1,11,18,59.7,153,Unhealthy,69,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/11/2017 19:00,2017,1,11,19,87.3,167,Unhealthy,115,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/11/2017 20:00,2017,1,11,20,118.1,183,Unhealthy,149,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/11/2017 21:00,2017,1,11,21,161,211,Very Unhealthy,204,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/11/2017 22:00,2017,1,11,22,188.5,239,Very Unhealthy,216,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/11/2017 23:00,2017,1,11,23,206.7,257,Very Unhealthy,225,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/12/2017 0:00,2017,1,12,0,221.4,271,Very Unhealthy,236,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/12/2017 1:00,2017,1,12,1,244.2,294,Very Unhealthy,267,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/12/2017 2:00,2017,1,12,2,277.6,328,Hazardous,311,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/12/2017 3:00,2017,1,12,3,299.8,350,Hazardous,322,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/12/2017 4:00,2017,1,12,4,349.9,400,Hazardous,400,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/12/2017 5:00,2017,1,12,5,338,388,Hazardous,326,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/12/2017 6:00,2017,1,12,6,315.5,365,Hazardous,293,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/12/2017 7:00,2017,1,12,7,289.2,339,Hazardous,263,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/12/2017 8:00,2017,1,12,8,268.9,319,Hazardous,247,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/12/2017 9:00,2017,1,12,9,258.6,309,Hazardous,244,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/12/2017 10:00,2017,1,12,10,270.6,321,Hazardous,284,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/12/2017 11:00,2017,1,12,11,255.7,306,Hazardous,234,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/12/2017 12:00,2017,1,12,12,203,253,Very Unhealthy,154,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/12/2017 13:00,2017,1,12,13,160.9,211,Very Unhealthy,119,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/12/2017 14:00,2017,1,12,14,164.4,215,Very Unhealthy,168,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/12/2017 15:00,2017,1,12,15,123.2,186,Unhealthy,82,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/12/2017 16:00,2017,1,12,16,96,172,Unhealthy,69,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/12/2017 17:00,2017,1,12,17,84.5,166,Unhealthy,73,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/12/2017 18:00,2017,1,12,18,84.4,166,Unhealthy,1985,UG/M3,1 Hr,Invalid
New Delhi,PM2.5 - Principal,1/12/2017 19:00,2017,1,12,19,106.7,177,Unhealthy,118,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/12/2017 20:00,2017,1,12,20,146.3,198,Unhealthy,176,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/12/2017 21:00,2017,1,12,21,194.6,245,Very Unhealthy,237,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/12/2017 22:00,2017,1,12,22,223.2,273,Very Unhealthy,250,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/12/2017 23:00,2017,1,12,23,257.1,308,Hazardous,290,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/13/2017 0:00,2017,1,13,0,298.4,348,Hazardous,339,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/13/2017 1:00,2017,1,13,1,331.8,382,Hazardous,365,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/13/2017 2:00,2017,1,13,2,339.4,389,Hazardous,347,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/13/2017 3:00,2017,1,13,3,307.2,357,Hazardous,275,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/13/2017 4:00,2017,1,13,4,282.6,333,Hazardous,258,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/13/2017 5:00,2017,1,13,5,259.8,310,Hazardous,237,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/13/2017 6:00,2017,1,13,6,249.4,299,Very Unhealthy,239,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/13/2017 7:00,2017,1,13,7,252.7,303,Hazardous,256,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/13/2017 8:00,2017,1,13,8,277.2,327,Hazardous,311,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/13/2017 9:00,2017,1,13,9,306.1,356,Hazardous,359,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/13/2017 10:00,2017,1,13,10,321.3,371,Hazardous,349,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/13/2017 11:00,2017,1,13,11,286.7,337,Hazardous,226,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/13/2017 12:00,2017,1,13,12,220.6,270,Very Unhealthy,161,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/13/2017 13:00,2017,1,13,13,156.7,207,Very Unhealthy,93,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/13/2017 14:00,2017,1,13,14,112.8,181,Unhealthy,69,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/13/2017 15:00,2017,1,13,15,88.9,168,Unhealthy,65,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/13/2017 16:00,2017,1,13,16,80.9,164,Unhealthy,73,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/13/2017 17:00,2017,1,13,17,78.4,163,Unhealthy,76,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/13/2017 18:00,2017,1,13,18,81.2,164,Unhealthy,84,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/13/2017 19:00,2017,1,13,19,101,174,Unhealthy,121,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/13/2017 20:00,2017,1,13,20,159,209,Very Unhealthy,217,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/13/2017 21:00,2017,1,13,21,245,295,Very Unhealthy,331,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/13/2017 22:00,2017,1,13,22,329,379,Hazardous,413,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/13/2017 23:00,2017,1,13,23,390,427,Hazardous,451,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/14/2017 0:00,2017,1,14,0,461.5,474,Hazardous,533,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/14/2017 1:00,2017,1,14,1,513.8,509,Hazardous,566,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/14/2017 2:00,2017,1,14,2,529.4,519,Hazardous,545,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/14/2017 3:00,2017,1,14,3,497.7,498,Hazardous,466,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/14/2017 4:00,2017,1,14,4,469.9,480,Hazardous,442,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/14/2017 5:00,2017,1,14,5,410,440,Hazardous,350,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/14/2017 6:00,2017,1,14,6,356,405,Hazardous,302,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/14/2017 7:00,2017,1,14,7,337.5,387,Hazardous,319,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/14/2017 8:00,2017,1,14,8,312.3,362,Hazardous,286,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/14/2017 9:00,2017,1,14,9,300.8,351,Hazardous,289,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/14/2017 10:00,2017,1,14,10,313.2,363,Hazardous,326,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/14/2017 11:00,2017,1,14,11,328.4,378,Hazardous,344,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/14/2017 12:00,2017,1,14,12,251.2,302,Hazardous,174,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/14/2017 13:00,2017,1,14,13,192.5,243,Very Unhealthy,134,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/14/2017 14:00,2017,1,14,14,165.7,216,Very Unhealthy,139,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/14/2017 15:00,2017,1,14,15,160.3,211,Very Unhealthy,155,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/14/2017 16:00,2017,1,14,16,143.1,196,Unhealthy,126,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/14/2017 17:00,2017,1,14,17,140,195,Unhealthy,137,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/14/2017 18:00,2017,1,14,18,135.4,192,Unhealthy,131,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/14/2017 19:00,2017,1,14,19,156.2,207,Very Unhealthy,177,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/14/2017 20:00,2017,1,14,20,194.6,245,Very Unhealthy,233,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/14/2017 21:00,2017,1,14,21,220.2,270,Very Unhealthy,246,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/14/2017 22:00,2017,1,14,22,232.6,282,Very Unhealthy,245,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/14/2017 23:00,2017,1,14,23,225.9,276,Very Unhealthy,220,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/15/2017 0:00,2017,1,15,0,217.2,267,Very Unhealthy,208,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/15/2017 1:00,2017,1,15,1,219,269,Very Unhealthy,221,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/15/2017 2:00,2017,1,15,2,214.6,265,Very Unhealthy,210,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/15/2017 3:00,2017,1,15,3,215.3,265,Very Unhealthy,216,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/15/2017 4:00,2017,1,15,4,206.3,256,Very Unhealthy,196,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/15/2017 5:00,2017,1,15,5,191.6,242,Very Unhealthy,175,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/15/2017 6:00,2017,1,15,6,195.5,246,Very Unhealthy,184,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/15/2017 7:00,2017,1,15,7,195.1,245,Very Unhealthy,194,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/15/2017 8:00,2017,1,15,8,195.2,245,Very Unhealthy,196,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/15/2017 9:00,2017,1,15,9,223.4,273,Very Unhealthy,275,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/15/2017 10:00,2017,1,15,10,248.2,298,Very Unhealthy,285,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/15/2017 11:00,2017,1,15,11,224.1,274,Very Unhealthy,186,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/15/2017 12:00,2017,1,15,12,186.2,236,Very Unhealthy,147,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/15/2017 13:00,2017,1,15,13,151.4,202,Very Unhealthy,118,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/15/2017 14:00,2017,1,15,14,117.6,183,Unhealthy,84,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/15/2017 15:00,2017,1,15,15,123.3,186,Unhealthy,129,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/15/2017 16:00,2017,1,15,16,114.1,181,Unhealthy,105,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/15/2017 17:00,2017,1,15,17,92,170,Unhealthy,70,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/15/2017 18:00,2017,1,15,18,99,173,Unhealthy,106,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/15/2017 19:00,2017,1,15,19,117.5,183,Unhealthy,136,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/15/2017 20:00,2017,1,15,20,151.2,202,Very Unhealthy,185,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/15/2017 21:00,2017,1,15,21,172.6,223,Very Unhealthy,194,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/15/2017 22:00,2017,1,15,22,189.7,240,Very Unhealthy,207,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/15/2017 23:00,2017,1,15,23,202.9,253,Very Unhealthy,216,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/16/2017 0:00,2017,1,16,0,216.9,267,Very Unhealthy,231,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/16/2017 1:00,2017,1,16,1,219.4,269,Very Unhealthy,222,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/16/2017 2:00,2017,1,16,2,214.7,265,Very Unhealthy,210,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/16/2017 3:00,2017,1,16,3,192.8,243,Very Unhealthy,171,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/16/2017 4:00,2017,1,16,4,171.9,222,Very Unhealthy,151,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/16/2017 5:00,2017,1,16,5,165.9,216,Very Unhealthy,160,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/16/2017 6:00,2017,1,16,6,169.8,220,Very Unhealthy,169,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/16/2017 7:00,2017,1,16,7,172.3,223,Very Unhealthy,172,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/16/2017 8:00,2017,1,16,8,183.3,234,Very Unhealthy,204,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/16/2017 9:00,2017,1,16,9,182.8,233,Very Unhealthy,182,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/16/2017 10:00,2017,1,16,10,188,238,Very Unhealthy,198,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/16/2017 11:00,2017,1,16,11,179.6,230,Very Unhealthy,164,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/16/2017 12:00,2017,1,16,12,160.5,211,Very Unhealthy,133,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/16/2017 13:00,2017,1,16,13,152.4,203,Very Unhealthy,136,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/16/2017 14:00,2017,1,16,14,145.6,198,Unhealthy,132,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/16/2017 15:00,2017,1,16,15,133.8,191,Unhealthy,121,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/16/2017 16:00,2017,1,16,16,133.8,191,Unhealthy,1985,UG/M3,1 Hr,Invalid
New Delhi,PM2.5 - Principal,1/16/2017 17:00,2017,1,16,17,120.7,185,Unhealthy,113,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/16/2017 18:00,2017,1,16,18,124.9,187,Unhealthy,129,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/16/2017 19:00,2017,1,16,19,139.4,194,Unhealthy,155,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/16/2017 20:00,2017,1,16,20,157,207,Very Unhealthy,179,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/16/2017 21:00,2017,1,16,21,145.5,197,Unhealthy,131,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/16/2017 22:00,2017,1,16,22,131.2,190,Unhealthy,110,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/16/2017 23:00,2017,1,16,23,106.2,177,Unhealthy,85,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/17/2017 0:00,2017,1,17,0,93,170,Unhealthy,80,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/17/2017 1:00,2017,1,17,1,86,167,Unhealthy,79,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/17/2017 2:00,2017,1,17,2,85,166,Unhealthy,84,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/17/2017 3:00,2017,1,17,3,81.9,165,Unhealthy,79,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/17/2017 4:00,2017,1,17,4,84.9,166,Unhealthy,88,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/17/2017 5:00,2017,1,17,5,86.9,167,Unhealthy,89,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/17/2017 6:00,2017,1,17,6,92.9,170,Unhealthy,99,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/17/2017 7:00,2017,1,17,7,131.4,190,Unhealthy,170,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/17/2017 8:00,2017,1,17,8,140.2,195,Unhealthy,149,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/17/2017 9:00,2017,1,17,9,134.1,192,Unhealthy,128,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/17/2017 10:00,2017,1,17,10,113.5,181,Unhealthy,93,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/17/2017 11:00,2017,1,17,11,119.2,184,Unhealthy,125,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/17/2017 12:00,2017,1,17,12,113.6,181,Unhealthy,108,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/17/2017 13:00,2017,1,17,13,115.8,182,Unhealthy,118,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/17/2017 14:00,2017,1,17,14,173.9,224,Very Unhealthy,232,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/17/2017 15:00,2017,1,17,15,173.9,224,Very Unhealthy,1985,UG/M3,1 Hr,Invalid
New Delhi,PM2.5 - Principal,1/17/2017 16:00,2017,1,17,16,141.9,196,Unhealthy,126,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/17/2017 17:00,2017,1,17,17,137.4,193,Unhealthy,134,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/17/2017 18:00,2017,1,17,18,127.6,188,Unhealthy,119,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/17/2017 19:00,2017,1,17,19,125.2,187,Unhealthy,123,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/17/2017 20:00,2017,1,17,20,169.3,220,Very Unhealthy,212,UG/M3,1 Hr,Valid
