datetime_utc, _conds, _dewptm, _fog, _hail, _heatindexm, _hum, _precipm, _pressurem, _rain, _snow, _tempm, _thunder, _tornado, _vism, _wdird, _wdire, _wgustm, _windchillm, _wspdm
20160908-21:00,Mist,25,0,0,,77,,1005,0,0,29,0,0,2,270,West,,,13
20160909-00:00,Haze,21,0,0,,60,,995,0,0,28,0,0,2,270,West,,,14.8
20160909-02:00,Haze,21,0,0,28.9,70,,1007,0,0,27,0,0,2.5,280,West,,,14.8
20160909-03:00,Haze,21,0,0,,60,,1007,0,0,28,0,0,2,270,West,,,16.7
20160909-06:00,Haze,23,0,0,,47,,1007,0,0,33,0,0,4,270,West,,,22.2
20160909-09:00,Haze,23,0,0,,38,,1005,0,0,35,0,0,4,290,WNW,,,11.1
20160909-12:00,Haze,22,0,0,,42,,1004,0,0,34,0,0,4,290,WNW,,,11.1
20160909-15:00,Haze,24,0,0,,57,,1004,0,0,31,0,0,2,290,WNW,,,3.7
20160909-18:00,Haze,25,0,0,,66,,1005,0,0,30,0,0,2,270,West,,,3.7
20160909-21:00,Mist,25,0,0,,70,,1005,0,0,29,0,0,2,270,West,,,5.6
20160910-00:00,Mist,26,0,0,,92,,1005,0,0,27,0,0,2,270,West,,,11.1
20160910-02:00,Scattered Clouds,23,0,0,31.2,74,,1007,0,0,28,0,0,3,260,West,,,11.1
20160910-03:00,Haze,21,0,0,,57,,1006,0,0,29,0,0,2,270,West,,,18.5
20160910-05:00,Haze,21,0,0,33.7,55,,1008,0,0,31,0,0,4,280,West,,,16.7
20160910-06:00,Haze,22,0,0,,43,,1006,0,0,33,0,0,4,270,West,,,18.5
20160910-07:00,Haze,23,0,0,37.8,55,,1007,0,0,33,0,0,4,270,West,,,14.8
20160910-07:30,Haze,23,0,0,39.1,52,,1006,0,0,34,0,0,4,270,West,,,14.8
20160910-08:00,Haze,23,0,0,39.1,52,,1006,0,0,34,0,0,4,270,West,,,13
20160910-09:00,Haze,22,0,0,,40,,1004,0,0,35,0,0,4,270,West,,,11.1
20160910-12:00,Haze,23,0,0,,43,,1002,0,0,34,0,0,4,290,WNW,,,9.3
20160910-15:00,Haze,25,0,0,,63,,1003,0,0,31,0,0,2,,,,,0
20160910-18:00,Haze,24,0,0,,64,,1004,0,0,29,0,0,2,270,West,,,7.4
20160910-21:00,Haze,23,0,0,,67,,1004,0,0,28,0,0,2,270,West,,,9.3
20160911-00:00,Haze,21,0,0,,65,,1005,0,0,26,0,0,2,270,West,,,9.3
20160911-03:00,Haze,21,0,0,,60,,1006,0,0,28,0,0,2,250,WSW,,,14.8
20160911-06:00,Haze,22,0,0,,42,,1005,0,0,33,0,0,4,270,West,,,14.8
20160911-08:00,Haze,22,0,0,38.1,49,,1004,0,0,34,0,0,4,270,West,,,7.4
20160911-08:30,Haze,22,0,0,38.1,49,,1004,0,0,34,0,0,4,320,NW,,,11.1
20160911-09:00,Haze,23,0,0,,41,,1002,0,0,34,0,0,4,290,WNW,,,5.6
20160911-12:00,Haze,23,0,0,,43,,1001,0,0,34,0,0,4,270,West,,,7.4
20160911-15:00,Haze,24,0,0,,62,,1003,0,0,30,0,0,2,,,,,0
20160911-18:00,Mist,25,0,0,,75,,1004,0,0,29,0,0,2,,,,,0
20160911-21:00,Mist,25,0,0,,78,,1004,0,0,28,0,0,2,270,West,,,11.1
20160912-00:00,Haze,22,0,0,,64,,1004,0,0,27,0,0,2,250,WSW,,,13
20160912-03:00,Haze,22,0,0,,60,,1006,0,0,28,0,0,2,270,West,,,14.8
20160912-05:30,Haze,22,0,0,35.6,55,,1007,0,0,32,0,0,3,290,WNW,,,18.5
20160912-06:00,Haze,22,0,0,,44,,1005,0,0,33,0,0,2,290,WNW,,,22.2
20160912-06:30,Haze,22,0,0,36.9,52,,1007,0,0,33,0,0,3,310,NW,,,18.5
20160912-07:00,Haze,22,0,0,36.9,52,,1006,0,0,33,0,0,3,290,WNW,,,14.8
20160912-07:30,Haze,22,0,0,38.1,49,,1006,0,0,34,0,0,3,280,West,,,11.1
20160912-09:00,Haze,22,0,0,,42,,1003,0,0,34,0,0,4,290,WNW,,,11.1
20160912-10:00,Haze,23,0,0,39.1,52,,1004,0,0,34,0,0,4,270,West,,,13
20160912-11:00,Haze,23,0,0,39.1,52,,1004,0,0,34,0,0,4,340,NNW,,,9.3
20160912-12:00,Haze,24,0,0,,48,,1002,0,0,33,0,0,4,320,NW,,,5.6
20160912-15:00,Haze,24,0,0,,60,,1004,0,0,31,0,0,2,,,,,0
20160912-18:00,Mist,25,0,0,,69,,1006,0,0,29,0,0,2,,,,,0
20160912-21:00,Mist,25,0,0,,78,,1007,0,0,28,0,0,2,,,,,0
20160913-00:00,Mist,25,0,0,,83,,1006,0,0,28,0,0,2,,,,,0
20160913-03:00,Haze,24,0,0,,64,,1007,0,0,29,0,0,2,250,WSW,,,7.4
20160913-06:00,Haze,23,0,0,,44,,1008,0,0,34,0,0,4,320,NW,,,11.1
20160913-07:30,Haze,22,0,0,38.1,49,,1008,0,0,34,0,0,4,310,NW,,,7.4
20160913-08:00,Haze,22,0,0,39.5,47,,1007,0,0,35,0,0,4,230,SW,,,9.3
20160913-08:30,Haze,23,0,0,40.3,49,,1007,0,0,35,0,0,4,260,West,,,11.1
20160913-09:00,Haze,24,0,0,,41,,1005,0,0,35,0,0,4,320,NW,,,9.3
20160913-09:30,Haze,24,0,0,43.1,50,,1006,0,0,36,0,0,4,320,NW,,,11.1
20160913-10:00,Haze,23,0,0,40.3,49,,1006,0,0,35,0,0,4,40,NE,,,9.3
20160913-10:30,Haze,24,0,0,40.6,56,,1006,0,0,34,0,0,3.5,90,East,,,11.1
20160913-11:00,Haze,24,0,0,39.2,59,,1005,0,0,33,0,0,3,60,ENE,,,11.1
20160913-12:00,Haze,24,0,0,,52,,1004,0,0,33,0,0,2,50,NE,,,9.3
20160913-15:00,Haze,25,0,0,,68,,1006,0,0,30,0,0,2,90,East,,,7.4
20160913-18:00,Mist,25,0,0,,72,,1008,0,0,29,0,0,2,90,East,,,7.4
20160913-21:00,Mist,24,0,0,,73,,1007,0,0,28,0,0,2,140,SE,,,5.6
20160914-00:00,Mist,24,0,0,,77,,1008,0,0,27,0,0,2,,,,,0
20160914-03:00,Mist,24,0,0,,71,,1009,0,0,28,0,0,2,90,East,,,3.7
20160914-05:30,Haze,25,0,0,39,66,,1010,0,0,32,0,0,4,90,East,,,9.3
20160914-06:00,Haze,25,0,0,,55,,1008,0,0,33,0,0,4,110,ESE,,,3.7
20160914-08:00,Haze,25,0,0,41.8,59,,1008,0,0,34,0,0,4,90,East,,,7.4
20160914-08:30,Haze,25,0,0,41.8,59,,1008,0,0,34,0,0,3,90,East,,,9.3
20160914-09:00,Haze,24,0,0,,47,,1006,0,0,34,0,0,2,20,NNE,,,11.1
20160914-10:00,Haze,24,0,0,40.6,56,,1006,0,0,34,0,0,3,90,East,,,3.7
20160914-10:30,Haze,24,0,0,40.6,56,,1006,0,0,34,0,0,3,110,ESE,,,3.7
20160914-12:00,Rain,27,0,0,,85,,1004,1,0,29,0,0,2,140,SE,,,3.7
20160914-12:30,Mostly Cloudy,27,0,0,36.8,89,,1005,0,0,29,0,0,2,90,East,,,3.7
20160914-15:00,Mist,27,0,0,,85,,1006,0,0,29,0,0,2,,,,,0
20160914-18:00,Mist,26,0,0,,89,,1007,0,0,28,0,0,2,,,,,0
20160914-21:00,Mist,26,0,0,,91,,1006,0,0,27,0,0,2,,,,,0
20160915-00:00,Mist,25,0,0,,89,,1006,0,0,27,0,0,2,,,,,0
20160915-03:00,Mist,25,0,0,,74,,1007,0,0,29,0,0,2,,,,,0
20160915-06:00,Haze,23,0,0,,46,,1007,0,0,34,0,0,2,20,NNE,,,7.4
20160915-09:00,Haze,22,0,0,,,,1004,0,0,,0,0,2,30,NNE,,,92.6
20160915-09:30,Haze,22,0,0,39.5,47,,1005,0,0,35,0,0,3,320,NW,,,5.6
20160915-10:00,Haze,21,0,0,38.5,44,,1004,0,0,35,0,0,3,270,West,,,9.3
20160915-10:30,Haze,23,0,0,40.3,49,,1004,0,0,35,0,0,3,330,NNW,,,5.6
20160915-11:00,Haze,23,0,0,40.3,49,,1004,0,0,35,0,0,3,290,WNW,,,13
20160915-12:00,Haze,22,0,0,,40,,1002,0,0,34,0,0,2,320,NW,,,9.3
20160915-15:00,Haze,24,0,0,,63,,1004,0,0,30,0,0,2,,,,,0
20160915-18:00,Mist,24,0,0,,72,,1005,0,0,28,0,0,2,,,,,0
20160915-21:00,Mist,24,0,0,,83,,1005,0,0,27,0,0,2,,,,,0
20160916-00:00,Mist,24,0,0,,84,,1005,0,0,26,0,0,2,,,,,0
20160916-03:00,Mist,25,0,0,,77,,1006,0,0,29,0,0,2,,,,,0
20160916-06:00,Haze,22,0,0,,42,,1006,0,0,34,0,0,4,180,South,,,3.7
20160916-06:30,Haze,22,0,0,38.1,49,,1007,0,0,34,0,0,4,240,WSW,,,3.7
20160916-07:30,Haze,22,0,0,39.5,47,,1006,0,0,35,0,0,4,340,NNW,,,9.3
20160916-09:00,Haze,20,0,0,,30,,1002,0,0,36,0,0,4,320,NW,,,7.4
20160916-12:00,Haze,23,0,0,,44,,1002,0,0,34,0,0,4,340,NNW,,,7.4
20160916-15:00,Haze,23,0,0,,56,,1003,0,0,31,0,0,2,,,,,0
20160916-18:00,Mist,24,0,0,,73,,1004,0,0,28,0,0,2,320,NW,,,3.7
20160916-21:00,Mist,24,0,0,,78,,1003,0,0,27,0,0,2,,,,,0
20160917-00:00,Mist,24,0,0,,80,,1004,0,0,27,0,0,2,250,WSW,,,5.6
20160917-03:00,Mist,25,0,0,,72,,1005,0,0,29,0,0,2,,,,,0
20160917-06:00,Haze,25,0,0,,55,,1004,0,0,33,0,0,2,290,WNW,,,3.7
20160917-08:00,Haze,24,0,0,41.9,53,,1004,0,0,35,0,0,3,80,East,,,3.7
20160917-09:00,Haze,23,0,0,,41,,1002,0,0,35,0,0,2,50,NE,,,3.7
20160917-09:30,Haze,23,0,0,40.3,49,,1003,0,0,35,0,0,3,60,ENE,,,7.4
20160917-10:00,Haze,24,0,0,40.6,56,,1003,0,0,34,0,0,3,20,NNE,,,3.7
20160917-11:00,Haze,22,0,0,38.1,49,,1002,0,0,34,0,0,3,50,NE,,,3.7
20160917-11:30,Haze,22,0,0,38.1,49,,1002,0,0,34,0,0,3,0,North,,,0
20160917-12:00,Haze,22,0,0,,40,,1001,0,0,34,0,0,2,,,,,0
20160917-15:00,Haze,24,0,0,,57,,1003,0,0,32,0,0,2,180,South,,,3.7
20160917-18:00,Mist,25,0,0,,73,,1004,0,0,29,0,0,2,,,,,0
20160917-21:00,Mist,26,0,0,,80,,1004,0,0,29,0,0,0.5,,,,,0
20160918-00:00,Mist,24,0,0,,80,,1004,0,0,27,0,0,2,,,,,0
20160918-03:00,Mist,25,0,0,,72,,1006,0,0,29,0,0,2,190,South,,,175.9
20160918-05:00,Haze,25,0,0,40.6,63,,1008,0,0,33,0,0,3,150,SSE,,,3.7
20160918-05:30,Haze,25,0,0,40.6,63,,1008,0,0,33,0,0,3,140,SE,,,5.6
20160918-06:00,Haze,25,0,0,,48,,1006,0,0,35,0,0,2,140,SE,,,9.3
20160918-08:00,Haze,24,0,0,43.1,50,,1006,0,0,36,0,0,3.5,90,East,,,7.4
20160918-09:00,Haze,22,0,0,,35,,1003,0,0,36,0,0,2,,,,,0
20160918-11:30,Haze,24,0,0,43.1,50,,1003,0,0,36,0,0,3.5,90,East,,,3.7
20160918-12:00,Haze,24,0,0,,43,,1002,0,0,35,0,0,2,90,East,,,9.3
20160918-15:00,Haze,24,0,0,,57,,1004,0,0,31,0,0,2,,,,,0
20160918-18:00,Mist,24,0,0,,72,,1005,0,0,28,0,0,2,,,,,0
20160918-21:00,Mist,24,0,0,,73,,1005,0,0,28,0,0,2,,,,,0
20160919-00:00,Mist,24,0,0,,80,,1005,0,0,27,0,0,2,,,,,0
20160919-02:00,Mist,24,0,0,31.9,79,,1007,0,0,28,0,0,2.5,0,North,,,0
20160919-02:30,Mist,25,0,0,32.7,84,,1007,0,0,28,0,0,2.5,0,North,,,0
20160919-03:00,Mist,25,0,0,,72,,1006,0,0,29,0,0,2,140,SE,,,3.7
20160919-03:30,Mist,25,0,0,36,74,,1007,0,0,30,0,0,2.5,190,South,,,5.6
20160919-04:00,Haze,25,0,0,36,74,,1007,0,0,30,0,0,3,160,SSE,,,3.7
20160919-04:30,Haze,25,0,0,37.6,70,,1007,0,0,31,0,0,3.5,130,SE,,,3.7
20160919-05:00,Haze,24,0,0,39.2,59,,1007,0,0,33,0,0,3.5,130,SE,,,3.7
20160919-05:30,Haze,24,0,0,39.2,59,,1007,0,0,33,0,0,4,60,ENE,,,3.7
20160919-06:00,Haze,25,0,0,,50,,1005,0,0,34,0,0,4,20,NNE,,,3.7
20160919-06:30,Haze,25,0,0,41.8,59,,1006,0,0,34,0,0,4,50,NE,,,3.7
